"text","label","type","source","lang","category","has_diacritics"
"Subiect: Notificare importantă de securitate PayPal. V-ați conectat recent de pe un browser nou (Opera, IP 109.x.x.x). Verificați activitatea [https://www.paypal.com/security](https://www.paypal.com/security).","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: ATENȚIE: Poze secrete ale cumpărătorului! Trebuie să confirmați identitatea. Text: Am observat o plată suspectă. Cumpărătorul a lăsat poze compromițătoare. Confirmați: [http://verificare-olx-contul.info/poze](http://verificare-olx-contul.info/poze)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Codul tău de verificare unic pentru OLX este 928345. Nu-l dezvălui nimănui, nici personalului de suport.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Banii pt OLX au fost blocați. Cineva a încercat să îți vadă detaliile bancare. Vedeți cum aici: [http://olx-plati-secrete.net/verificare](http://olx-plati-secrete.net/verificare)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Confirmare: Ați primit cererea de retur. Text: Cererea de retur a produsului vândut (ID #799) a fost înregistrată. Detalii complete: [https://www.olx.ro/contul-meu/retururi](https://www.olx.ro/contul-meu/retururi)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Returul de 450 RON este în așteptare. Plata este 'în curs de spionaj'. Finalizați transferul acum: [http://plata-olx-securizat.org/start](http://plata-olx-securizat.org/start)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Retur eșuat! Vezi cine încearcă să îți intercepteze fondurile. Text: Sistemul a detectat o tentativă de fraudă la returul comenzii #7712. Accesați și actualizați datele: [http://olx-suport-rapid.com/update](http://olx-suport-rapid.com/update)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Returul banilor (250 RON) către contul tău BT se va procesa în 1-3 zile lucrătoare. Mulțumim, OLX.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Banii pt vânzarea ta nu pot fi eliberați. Am detectat o activitate neobișnuită. Detalii și deblocare: [http://deblocare-plati-curier.biz](http://deblocare-plati-curier.biz)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Ați primit 50 RON în plus din greșeală. Detalii despre SPIONUL tranzacției. Text: Cumpărătorul a introdus o sumă mai mare. Pentru a evita blocarea contului, accesați linkul și returnați excesul: [http://retur-urgent-bani.org/corectare](http://retur-urgent-bani.org/corectare)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Alertă de Securitate OLX: Logare reușită de pe un dispozitiv nou. Text: V-ați autentificat cu succes la contul dvs. OLX de pe un dispozitiv necunoscut. Dacă nu ați fost dvs., schimbați parola imediat.","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"ATENȚIE! Dvs. trebuie să plătiți taxa de 5 RON pt. procesarea returului. Altfel, plata este anulată. Plătiți acum: [http://taxe-olx-processing.net](http://taxe-olx-processing.net)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Ofertă Secretă: Cumpărătorul dorește să vă plătească mai mult. Text: Pentru a accepta plata majorată (1200 RON), vă rugăm să confirmați contul aici, înainte ca oferta să expire: [http://olx-plata-premium-nou.com](http://olx-plata-premium-nou.com)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"S-a încheiat verificarea produsului returnat. Banii vor fi virați conform termenilor de pe [https://www.olx.ro/ajutor](https://www.olx.ro/ajutor)","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Plata (230 RON) este blocată. Un cont neautorizat a încercat accesul la istoricul dvs. Finalizați verificarea securității: [http://security-check-olx.info/secure](http://security-check-olx.info/secure)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Alerta de Securitate Critică. Text: Am detectat o logare din străinătate. Pentru a verifica identitatea și a dezvălui cine v-a spart contul, accesați linkul: [http://olx-login-alert.biz/spion](http://olx-login-alert.biz/spion)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Tranzacție finalizată cu succes. Text: Suma de 150 RON pentru produsul vândut a fost transferată în contul bancar specificat. Puteți verifica istoricul: [https://www.olx.ro/tranzactii](https://www.olx.ro/tranzactii)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Returul a fost acceptat! Vezi cine a lăsat un mesaj negativ despre produsul tău înainte de plată: [http://mesaje-secrete-olx.net](http://mesaje-secrete-olx.net)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Confirmare Eșuată. Retur BANI ANULAT. Text: Vă rugăm să reintroduceți datele cardului în 2 ore, altfel returul banilor pentru produsul vândut va fi anulat definitiv. Acces: [http://confirmare-retur-rapid.com](http://confirmare-retur-rapid.com)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Procesarea returului pentru vânzarea dvs. necesită o taxă de 1.50 RON pt. verificarea cardului. Plătiți: [http://verificare-card-olx.info](http://verificare-card-olx.info)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Vezi cine a încercat să anuleze returul! Text: Securitatea OLX a blocat o tentativă de anulare a returului de către o terță parte. Deblocați fondurile aici: [http://deblocare-plata-finala.org](http://deblocare-plata-finala.org)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Ai solicitat resetarea parolei OLX. Ignoră acest mesaj dacă nu ai inițiat tu acțiunea. Link valid 10 minute.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Plata de 349 RON de la cumpărător a fost trimisă! Confirmați primirea și vedeți datele secrete ale curierului aici: [http://confirm-plata-rapida.net](http://confirm-plata-rapida.net)","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Notificare de plată: Procesul de retur a fost inițiat. Text: Procesul de retur al sumei de 400 RON a fost inițiat de curier. Puteți urmări stadiul pe pagina OLX.","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Codul tău de securitate pentru confirmarea plății pe OLX este 610294.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Întrebări Frecvente despre Retururi OLX. Text: V-am trimis un document PDF atașat cu pașii detaliați despre procesul de retur bani. Vă rugăm să verificați atașamentul.","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: NOTIFICARE URGENTĂ: Contul dvs. va fi restricționat. Vă rugăm să actualizați datele personale aici, conform reglementărilor KYC, pentru a evita blocarea: [http://bt-neo-update-kyc.net](http://bt-neo-update-kyc.net)","1","email","actualizare date personale (Banca Transilvania)","ro","Bancar","True"
"Tranzacția de 950 RON a fost inițiată. Dacă NU ați aprobat-o, anulați accesând urgent: [http://bcr-securitate.ro/verificare](http://bcr-securitate.ro/verificare)","1","sms","actualizare date personale (BCR)","ro","Bancar","True"
"Subiect: Confirmare Comandă de Plată Externă. S-a înregistrat o plată de 1.800 EUR. Dacă nu o recunoașteți, anulați tranzacția imediat: [http://ing-ro-homebank.online/stop-plata](http://ing-ro-homebank.online/stop-plata)","1","email","actualizare date personale (ING)","ro","Bancar","True"
"Codul tău de securitate 2FA pentru autentificare este 642901. Valabil 5 minute. Nu îl divulga sub nicio formă.","0","sms","actualizare date personale (General)","ro","Bancar","True"
"Subiect: Eroare la Actualizarea Automată a Datelor. Accesul dvs. la Raiffeisen Online este blocat. Deblocați și retrimiteți datele în 30 de minute: [http://raiffeisen-login.info/reactivare](http://raiffeisen-login.info/reactivare)","1","email","actualizare date personale (Raiffeisen)","ro","Bancar","True"
"Plata de 399 RON către eMAG a fost confirmata. Dacă nu ați inițiat-o, contul va fi blocat. Anulați aici: [http://bt-contulmeu.eu/anulare](http://bt-contulmeu.eu/anulare)","1","sms","actualizare date personale (Banca Transilvania)","ro","Bancar","True"
"Subiect: Alertă: Schimbare Parolă Ineșuată. O tentativă de schimbare a parolei a fost blocată. Dacă ați fost dvs., ignorați. Dacă nu, sunați la suport (contact@bcr.ro).","0","email","actualizare date personale (BCR)","ro","Bancar","True"
"Contul dvs. a fost dezactivat din cauza datelor expirate. Reactivați accesând imediat: [http://bcr-actualizare-date.com](http://bcr-actualizare-date.com)","1","sms","actualizare date personale (BCR)","ro","Bancar","True"
"Subiect: Solicitare de Verificare a Identității (ING HomeBank). Pentru a evita suspendarea contului, vă rugăm să completați formularul de securitate: [http://ing-secure-data.co/validare](http://ing-secure-data.co/validare)","1","email","actualizare date personale (ING)","ro","Bancar","True"
"V-ați logat cu succes în aplicația Raiffeisen Smart Mobile. Dacă nu ați fost dvs., vă rugăm să ne contactați imediat la 021 407 9090.","0","sms","actualizare date personale (Raiffeisen)","ro","Bancar","True"
"Subiect: Notificare importantă de la Banca Transilvania. Vă informăm cu privire la actualizarea Ghidului de utilizare a serviciilor online. Detalii pe www.bancatransilvania.ro","0","email","actualizare date personale (Banca Transilvania)","ro","Bancar","True"
"Contul dvs. a fost suspendat din motive de securitate. Confirmați-vă identitatea online: [http://raiffeisen-clienti-secure.org](http://raiffeisen-clienti-secure.org)","1","sms","actualizare date personale (Raiffeisen)","ro","Bancar","True"
"Subiect: Suma de 1.500 RON a fost blocată. Pentru a debloca fondurile, confirmați datele cardului în sistemul nostru: [http://bt-servicii-clienti.info](http://bt-servicii-clienti.info)","1","email","actualizare date personale (Banca Transilvania)","ro","Bancar","True"
"Cod de confirmare (OTP) pentru o plată de 50 RON către Netflix: 102938. Vă rugăm să nu distribuiți acest cod.","0","sms","actualizare date personale (General)","ro","Bancar","True"
"Subiect: Vă mulțumim! Cererea dvs. de actualizare a numărului de telefon a fost înregistrată. Vă vom contacta pentru validarea finală.","0","email","actualizare date personale (BCR)","ro","Bancar","True"
"O sesizare de FRAUDĂ a fost înregistrată pe contul dvs. Accesați și rezolvați problema urgent: [http://bcr-frauda-online.net](http://bcr-frauda-online.net)","1","sms","actualizare date personale (BCR)","ro","Bancar","True"
"Subiect: Verificare Anti-Fraudă: Modificare Adresă de Corespondență. Dacă nu ați inițiat această schimbare, anulați cererea de aici: [http://ing-siguranta-date.me/anulare](http://ing-siguranta-date.me/anulare)","1","email","actualizare date personale (ING)","ro","Bancar","True"
"Înregistrare eșuată. Datele dvs. de logare sunt incorecte. Vă rugăm să încercați din nou.","0","sms","actualizare date personale (General)","ro","Bancar","True"
"Subiect: Extrase de Cont Lunare. Extrasele pentru luna anterioară sunt disponibile online în aplicația Smart Mobile. Detalii pe raiffeisen.ro.","0","email","actualizare date personale (Raiffeisen)","ro","Bancar","True"
"Ați primit o taxă de 19 RON pentru administrarea contului. Pentru a evita taxele viitoare, validați adresa dvs. AICI: [http://bt-taxe-admin.org](http://bt-taxe-admin.org)","1","sms","actualizare date personale (Banca Transilvania)","ro","Bancar","True"
"Subiect: Important: Actualizarea Politicii de Confidențialitate. Vă rugăm să citiți noii termeni valabili din 01.10.2024 pe www.ing.ro/termeni-legali.","0","email","actualizare date personale (ING)","ro","Bancar","True"
"S-a inițiat o schimbare a beneficiarului (transfer mare). Dacă nu sunteți dvs., blocați contul imediat: [http://bcr-blocare-urgenta.ro](http://bcr-blocare-urgenta.ro)","1","sms","actualizare date personale (BCR)","ro","Bancar","True"
"Subiect: Notificare: Tentativă de Logare Suspectă. Am detectat o logare din afara României. Vă rugăm să ne contactați la 0800 800 000 dacă nu recunoașteți accesul.","0","email","actualizare date personale (General)","ro","Bancar","True"
"Cardul dvs. a expirat. Vă rugăm să introduceți datele pentru emiterea noului card: [http://raiffeisen-reemitere-card.net](http://raiffeisen-reemitere-card.net)","1","sms","actualizare date personale (Raiffeisen)","ro","Bancar","True"
"Subiect: Verificare identitate obligatorie. Datele dumneavoastră sunt incomplete. Completați formularul de verificare pentru a evita suspendarea serviciilor: [http://raiffeisen-valideaza.co](http://raiffeisen-valideaza.co)","1","email","actualizare date personale (Raiffeisen)","ro","Bancar","True"
"Subiect: ATENTIE! Vama a blocat coletul 54321 din cauza unor taxe neplatite. Achita 10.99 RON urgent aici: [http://posta-taxe-vama.info/pay](http://posta-taxe-vama.info/pay)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Posta Romana: Coletul tau 12345 a parasit centrul de sortare si se indreapta spre oficiul tau postal. Urmarire: [www.posta-romana.ro/tracking](http://www.posta-romana.ro/tracking)","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Alerta! Coletul XYT998 nu poate fi livrat. Suma de 9.99 RON taxa vamala neplatita. Daca nu platiti, coletul va fi returnat. Plateste: [http://posta-romana-update.org](http://posta-romana-update.org)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Atentie! Plata taxe vamale esuata. Coletul tau este returnat in 24h. Reincearca plata acum: [http://vama-secure-login.info](http://vama-secure-login.info)","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Subiect: Notificare Oficiala: Coletul dvs. a fost retinut. Vezi cine te-a SPIONAT in vama! Taxe ascunse. Plati urgente: [http://colet-secret.top/vezi-poze](http://colet-secret.top/vezi-poze)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Confirmare de plata a taxelor vamale pentru comanda #789. Coletul va fi preluat de curier in 24-48 de ore. Detalii: [www.posta-romana.ro](http://www.posta-romana.ro)","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Coletul 1001 a ajuns la oficiu, dar necesita 6.50 RON taxa de livrare. Platiti imediat: [http://posta-ro-livrare.com](http://posta-ro-livrare.com) Dupa 48h se aplica penalizari.","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Subiect: ALERTA FINALA! Taxa de 12.30 RON neplatita. Coletul va fi DISTRUS. Actionati in 30 de minute!","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Ne pare rau, datele de livrare pentru A77B6 sunt incomplete. Va rugam sa reintroduceti adresa AICI: [http://posta-date-revalidate.biz](http://posta-date-revalidate.biz)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
"Urmarire colet: Status 'Probleme. Contactati oficiul Vamal'. Vezi detaliile blocajului si achita taxa de eliberare: [http://vama-ro-contact.net](http://vama-ro-contact.net)","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","False"
